Child 2 (PID=34555): Processing movie-100k_2.txt
Child 1 (PID=34554): Processing movie-100k_1.txt
MovieID: 1	 Rating Count: 452	 Average Rating: 3.88
MovieID: 1377	 Rating Count: 4	 Average Rating: 3.25
MovieID: 1378	 Rating Count: 5	 Average Rating: 2.20
MovieID: 1379	 Rating Count: 7	 Average Rating: 2.86
MovieID: 1380	 Rating Count: 6	 Average Rating: 2.33
MovieID: 1381	 Rating Count: 8	 Average Rating: 3.25
MovieID: 1382	 Rating Count: 4	 Average Rating: 2.00
MovieID: 1383	 Rating Count: 6	 Average Rating: 2.00
MovieID: 1384	 Rating Count: 3	 Average Rating: 1.67
MovieID: 1385	 Rating Count: 5	 Average Rating: 2.80
MovieID: 1386	 Rating Count: 6	 Average Rating: 2.67
MovieID: 1387	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1388	 Rating Count: 6	 Average Rating: 3.33
MovieID: 1389	 Rating Count: 3	 Average Rating: 3.00
MovieID: 1390	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1391	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1392	 Rating Count: 5	 Average Rating: 2.00
MovieID: 1393	 Rating Count: 9	 Average Rating: 2.11
MovieID: 1394	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1395	 Rating Count: 6	 Average Rating: 2.33
MovieID: 1396	 Rating Count: 5	 Average Rating: 4.20
MovieID: 1397	 Rating Count: 5	 Average Rating: 3.20
MovieID: 1398	 Rating Count: 2	 Average Rating: 4.50
MovieID: 1399	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1400	 Rating Count: 10	 Average Rating: 3.10
MovieID: 1401	 Rating Count: 18	 Average Rating: 3.22
MovieID: 1402	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1403	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1404	 Rating Count: 13	 Average Rating: 3.23
MovieID: 1405	 Rating Count: 6	 Average Rating: 3.33
MovieID: 1406	 Rating Count: 5	 Average Rating: 3.40
MovieID: 1407	 Rating Count: 20	 Average Rating: 2.25
MovieID: 1408	 Rating Count: 3	 Average Rating: 1.00
MovieID: 1409	 Rating Count: 7	 Average Rating: 2.86
MovieID: 1410	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1411	 Rating Count: 28	 Average Rating: 2.57
MovieID: 1412	 Rating Count: 6	 Average Rating: 1.67
MovieID: 1413	 Rating Count: 8	 Average Rating: 2.75
MovieID: 1414	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1415	 Rating Count: 9	 Average Rating: 2.44
MovieID: 1416	 Rating Count: 5	 Average Rating: 2.40
MovieID: 1417	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1418	 Rating Count: 3	 Average Rating: 3.67
MovieID: 1419	 Rating Count: 16	 Average Rating: 2.12
MovieID: 1420	 Rating Count: 3	 Average Rating: 1.33
MovieID: 1421	 Rating Count: 11	 Average Rating: 3.18
MovieID: 1422	 Rating Count: 4	 Average Rating: 2.25
MovieID: 1423	 Rating Count: 4	 Average Rating: 2.25
MovieID: 1424	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1425	 Rating Count: 10	 Average Rating: 2.60
MovieID: 1426	 Rating Count: 8	 Average Rating: 3.25
MovieID: 1427	 Rating Count: 5	 Average Rating: 2.80
MovieID: 1428	 Rating Count: 12	 Average Rating: 3.67
MovieID: 1429	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1430	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1431	 Rating Count: 5	 Average Rating: 3.40
MovieID: 1432	 Rating Count: 3	 Average Rating: 1.00
MovieID: 1433	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1434	 Rating Count: 10	 Average Rating: 2.50
MovieID: 1435	 Rating Count: 7	 Average Rating: 2.57
MovieID: 1436	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1437	 Rating Count: 9	 Average Rating: 2.00
MovieID: 1438	 Rating Count: 5	 Average Rating: 2.40
MovieID: 1439	 Rating Count: 8	 Average Rating: 3.00
MovieID: 1440	 Rating Count: 5	 Average Rating: 3.00
MovieID: 1441	 Rating Count: 7	 Average Rating: 2.57
MovieID: 1442	 Rating Count: 5	 Average Rating: 2.40
MovieID: 1443	 Rating Count: 4	 Average Rating: 3.75
MovieID: 1444	 Rating Count: 19	 Average Rating: 2.47
MovieID: 1445	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1446	 Rating Count: 15	 Average Rating: 3.13
MovieID: 1447	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1448	 Rating Count: 3	 Average Rating: 3.67
MovieID: 1449	 Rating Count: 8	 Average Rating: 4.62
MovieID: 1450	 Rating Count: 2	 Average Rating: 4.00
MovieID: 1451	 Rating Count: 15	 Average Rating: 3.87
MovieID: 1452	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1453	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1454	 Rating Count: 6	 Average Rating: 3.00
MovieID: 1455	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1456	 Rating Count: 7	 Average Rating: 3.71
MovieID: 1457	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1458	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1459	 Rating Count: 7	 Average Rating: 3.57
MovieID: 1460	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1461	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1462	 Rating Count: 7	 Average Rating: 3.71
MovieID: 1463	 Rating Count: 3	 Average Rating: 3.33
MovieID: 1464	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1465	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1466	 Rating Count: 6	 Average Rating: 4.00
MovieID: 1467	 Rating Count: 2	 Average Rating: 5.00
MovieID: 1468	 Rating Count: 6	 Average Rating: 3.33
MovieID: 1469	 Rating Count: 12	 Average Rating: 3.17
MovieID: 1470	 Rating Count: 5	 Average Rating: 2.60
MovieID: 1471	 Rating Count: 9	 Average Rating: 2.44
MovieID: 1472	 Rating Count: 2	 Average Rating: 3.50
MovieID: 1473	 Rating Count: 9	 Average Rating: 3.56
MovieID: 1474	 Rating Count: 6	 Average Rating: 2.83
MovieID: 1475	 Rating Count: 8	 Average Rating: 2.88
MovieID: 1476	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1477	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1478	 Rating Count: 18	 Average Rating: 2.72
MovieID: 1479	 Rating Count: 8	 Average Rating: 2.75
MovieID: 1480	 Rating Count: 11	 Average Rating: 2.27
MovieID: 1481	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1482	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1483	 Rating Count: 12	 Average Rating: 3.42
MovieID: 1484	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1485	 Rating Count: 4	 Average Rating: 3.50
MovieID: 1486	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1487	 Rating Count: 5	 Average Rating: 2.00
MovieID: 1488	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1489	 Rating Count: 5	 Average Rating: 2.20
MovieID: 1490	 Rating Count: 3	 Average Rating: 3.00
MovieID: 1491	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1492	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1493	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1494	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1495	 Rating Count: 5	 Average Rating: 3.60
MovieID: 1496	 Rating Count: 5	 Average Rating: 2.80
MovieID: 1497	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1498	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1499	 Rating Count: 4	 Average Rating: 3.25
MovieID: 1500	 Rating Count: 2	 Average Rating: 5.00
MovieID: 1501	 Rating Count: 5	 Average Rating: 3.00
MovieID: 1502	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1503	 Rating Count: 10	 Average Rating: 3.10
MovieID: 1504	 Rating Count: 3	 Average Rating: 3.67
MovieID: 1505	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1506	 Rating Count: 3	 Average Rating: 3.67
MovieID: 1507	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1508	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1509	 Rating Count: 5	 Average Rating: 1.60
MovieID: 1510	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1511	 Rating Count: 5	 Average Rating: 3.20
MovieID: 1512	 Rating Count: 6	 Average Rating: 4.00
MovieID: 1513	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1514	 Rating Count: 7	 Average Rating: 3.14
MovieID: 1515	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1516	 Rating Count: 3	 Average Rating: 4.00
MovieID: 1517	 Rating Count: 5	 Average Rating: 2.80
MovieID: 1518	 Rating Count: 12	 Average Rating: 3.00
MovieID: 1519	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1520	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1521	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1522	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1523	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1524	 Rating Count: 8	 Average Rating: 4.25
MovieID: 1525	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1526	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1527	 Rating Count: 7	 Average Rating: 2.43
MovieID: 1528	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1529	 Rating Count: 5	 Average Rating: 2.80
MovieID: 1530	 Rating Count: 5	 Average Rating: 2.00
MovieID: 1531	 Rating Count: 7	 Average Rating: 3.29
MovieID: 1532	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1533	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1534	 Rating Count: 6	 Average Rating: 2.17
MovieID: 1535	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1536	 Rating Count: 1	 Average Rating: 5.00
MovieID: 1537	 Rating Count: 4	 Average Rating: 4.00
MovieID: 1538	 Rating Count: 3	 Average Rating: 3.00
MovieID: 1539	 Rating Count: 4	 Average Rating: 1.75
MovieID: 1540	 Rating Count: 10	 Average Rating: 2.80
MovieID: 1541	 Rating Count: 2	 Average Rating: 3.50
MovieID: 1542	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1543	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1544	 Rating Count: 3	 Average Rating: 2.67
MovieID: 1545	 Rating Count: 4	 Average Rating: 2.50
MovieID: 1546	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1547	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1548	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1549	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1550	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1551	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1552	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1553	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1554	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1555	 Rating Count: 5	 Average Rating: 2.60
MovieID: 1556	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1557	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1558	 Rating Count: 7	 Average Rating: 3.57
MovieID: 1559	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1560	 Rating Count: 4	 Average Rating: 2.75
MovieID: 1561	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1562	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1563	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1564	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1565	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1566	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1567	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1568	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1569	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1570	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1571	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1572	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1573	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1574	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1575	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1576	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1577	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1578	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1579	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1580	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1581	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1582	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1583	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1584	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1585	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1586	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1587	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1588	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1589	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1590	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1591	 Rating Count: 6	 Average Rating: 3.17
MovieID: 1592	 Rating Count: 5	 Average Rating: 3.60
MovieID: 1593	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1594	 Rating Count: 2	 Average Rating: 4.50
MovieID: 1595	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1596	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1597	 Rating Count: 5	 Average Rating: 3.00
MovieID: 1598	 Rating Count: 6	 Average Rating: 2.50
MovieID: 1599	 Rating Count: 1	 Average Rating: 5.00
MovieID: 1600	 Rating Count: 4	 Average Rating: 3.75
MovieID: 1601	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1602	 Rating Count: 3	 Average Rating: 3.33
MovieID: 1603	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1604	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1605	 Rating Count: 4	 Average Rating: 3.00
MovieID: 1606	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1607	 Rating Count: 3	 Average Rating: 3.33
MovieID: 1608	 Rating Count: 4	 Average Rating: 2.25
MovieID: 1609	 Rating Count: 3	 Average Rating: 1.67
MovieID: 1610	 Rating Count: 3	 Average Rating: 2.00
MovieID: 1611	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1612	 Rating Count: 4	 Average Rating: 3.75
MovieID: 1613	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1614	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1615	 Rating Count: 10	 Average Rating: 3.00
MovieID: 1616	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1617	 Rating Count: 2	 Average Rating: 3.00
MovieID: 1618	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1619	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1620	 Rating Count: 9	 Average Rating: 3.22
MovieID: 1621	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1622	 Rating Count: 3	 Average Rating: 2.33
MovieID: 1623	 Rating Count: 3	 Average Rating: 4.00
MovieID: 1624	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1625	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1626	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1627	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1628	 Rating Count: 4	 Average Rating: 3.75
MovieID: 1629	 Rating Count: 2	 Average Rating: 4.00
MovieID: 1630	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1631	 Rating Count: 2	 Average Rating: 3.50
MovieID: 1632	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1633	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1634	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1635	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1636	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1637	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1638	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1639	 Rating Count: 3	 Average Rating: 4.33
MovieID: 1640	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1641	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1642	 Rating Count: 2	 Average Rating: 4.50
MovieID: 1643	 Rating Count: 4	 Average Rating: 3.75
MovieID: 1644	 Rating Count: 2	 Average Rating: 1.50
MovieID: 1645	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1646	 Rating Count: 2	 Average Rating: 3.50
MovieID: 1647	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1648	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1649	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1650	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1651	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1652	 Rating Count: 3	 Average Rating: 1.67
MovieID: 1653	 Rating Count: 1	 Average Rating: 5.00
MovieID: 1654	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1655	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1656	 Rating Count: 2	 Average Rating: 3.50
MovieID: 1657	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1658	 Rating Count: 3	 Average Rating: 3.00
MovieID: 1659	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1660	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1661	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1662	 Rating Count: 2	 Average Rating: 2.50
MovieID: 1663	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1664	 Rating Count: 4	 Average Rating: 3.25
MovieID: 1665	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1666	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1667	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1668	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1669	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1670	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1671	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1672	 Rating Count: 2	 Average Rating: 2.00
MovieID: 1673	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1674	 Rating Count: 1	 Average Rating: 4.00
MovieID: 1675	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1676	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1677	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1678	 Rating Count: 1	 Average Rating: 1.00
MovieID: 1679	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1680	 Rating Count: 1	 Average Rating: 2.00
MovieID: 1681	 Rating Count: 1	 Average Rating: 3.00
MovieID: 1682	 Rating Count: 1	 Average Rating: 3.00

Summary: 1682 movies with average rating = 3.08
